행정구역(동읍면)별,5세별,항목,단위,2022.09 월
가산동,20 - 24세,남자인구수[명],명,682
가산동,20 - 24세,여자인구수[명],명,1142
가산동,25 - 29세,총인구수[명],명,5219
가산동,25 - 29세,남자인구수[명],명,2538
가산동,25 - 29세,여자인구수[명],명,2681
가산동,30 - 34세,총인구수[명],명,3942
가산동,30 - 34세,남자인구수[명],명,2321
가산동,30 - 34세,여자인구수[명],명,1621
가산동,35 - 39세,총인구수[명],명,2167
가산동,35 - 39세,남자인구수[명],명,1357
가산동,35 - 39세,여자인구수[명],명,810
가산동,40 - 44세,총인구수[명],명,1559
가산동,40 - 44세,남자인구수[명],명,951
가산동,40 - 44세,여자인구수[명],명,608
가산동,45 - 49세,총인구수[명],명,1224
가산동,45 - 49세,남자인구수[명],명,750
가산동,45 - 49세,여자인구수[명],명,474
가산동,50 - 54세,총인구수[명],명,1439
가산동,50 - 54세,남자인구수[명],명,879
가산동,50 - 54세,여자인구수[명],명,560
가산동,55 - 59세,총인구수[명],명,1372
가산동,55 - 59세,남자인구수[명],명,766
가산동,55 - 59세,여자인구수[명],명,606
가산동,60 - 64세,총인구수[명],명,1527
가산동,60 - 64세,남자인구수[명],명,860
가산동,60 - 64세,여자인구수[명],명,667
가산동,65 - 69세,총인구수[명],명,986
가산동,65 - 69세,남자인구수[명],명,502
가산동,65 - 69세,여자인구수[명],명,484
가산동,70 - 74세,총인구수[명],명,698
가산동,70 - 74세,남자인구수[명],명,351
가산동,70 - 74세,여자인구수[명],명,347
가산동,75 - 79세,총인구수[명],명,496
가산동,75 - 79세,남자인구수[명],명,246
가산동,75 - 79세,여자인구수[명],명,250
가산동,80 - 84세,총인구수[명],명,306
가산동,80 - 84세,남자인구수[명],명,145
가산동,80 - 84세,여자인구수[명],명,161
가산동,85 - 89세,총인구수[명],명,134
가산동,85 - 89세,남자인구수[명],명,53
가산동,85 - 89세,여자인구수[명],명,81
가산동,90 - 94세,총인구수[명],명,42
가산동,90 - 94세,남자인구수[명],명,9
가산동,90 - 94세,여자인구수[명],명,33
가산동,95 - 99세,총인구수[명],명,12
가산동,95 - 99세,남자인구수[명],명,3
가산동,95 - 99세,여자인구수[명],명,9
가산동,100+,총인구수[명],명,1
가산동,100+,남자인구수[명],명,0
가산동,100+,여자인구수[명],명,1
독산제1동,계,총인구수[명],명,45821
독산제1동,계,남자인구수[명],명,23439
독산제1동,계,여자인구수[명],명,22382
독산제1동,0 - 4세,총인구수[명],명,1560
독산제1동,0 - 4세,남자인구수[명],명,801
독산제1동,0 - 4세,여자인구수[명],명,759
독산제1동,5 - 9세,총인구수[명],명,1545
독산제1동,5 - 9세,남자인구수[명],명,798
독산제1동,5 - 9세,여자인구수[명],명,747
독산제1동,10 - 14세,총인구수[명],명,1241
독산제1동,10 - 14세,남자인구수[명],명,636
독산제1동,10 - 14세,여자인구수[명],명,605
독산제1동,15 - 19세,총인구수[명],명,1120
독산제1동,15 - 19세,남자인구수[명],명,544
독산제1동,15 - 19세,여자인구수[명],명,576
독산제1동,20 - 24세,총인구수[명],명,2665
독산제1동,20 - 24세,남자인구수[명],명,1160
독산제1동,20 - 24세,여자인구수[명],명,1505
독산제1동,25 - 29세,총인구수[명],명,5686
독산제1동,25 - 29세,남자인구수[명],명,2813
독산제1동,25 - 29세,여자인구수[명],명,2873
독산제1동,30 - 34세,총인구수[명],명,5563
독산제1동,30 - 34세,남자인구수[명],명,3036
독산제1동,30 - 34세,여자인구수[명],명,2527
독산제1동,35 - 39세,총인구수[명],명,4215
독산제1동,35 - 39세,남자인구수[명],명,2327
독산제1동,35 - 39세,여자인구수[명],명,1888
독산제1동,40 - 44세,총인구수[명],명,3675
독산제1동,40 - 44세,남자인구수[명],명,2048
독산제1동,40 - 44세,여자인구수[명],명,1627
독산제1동,45 - 49세,총인구수[명],명,2923
독산제1동,45 - 49세,남자인구수[명],명,1608
독산제1동,45 - 49세,여자인구수[명],명,1315
독산제1동,50 - 54세,총인구수[명],명,3232
독산제1동,50 - 54세,남자인구수[명],명,1621
독산제1동,50 - 54세,여자인구수[명],명,1611
독산제1동,55 - 59세,총인구수[명],명,3190
독산제1동,55 - 59세,남자인구수[명],명,1622
독산제1동,55 - 59세,여자인구수[명],명,1568
독산제1동,60 - 64세,총인구수[명],명,3146
독산제1동,60 - 64세,남자인구수[명],명,1628
독산제1동,60 - 64세,여자인구수[명],명,1518
독산제1동,65 - 69세,총인구수[명],명,2217
독산제1동,65 - 69세,남자인구수[명],명,1094
독산제1동,65 - 69세,여자인구수[명],명,1123
독산제1동,70 - 74세,총인구수[명],명,1456
독산제1동,70 - 74세,남자인구수[명],명,695
독산제1동,70 - 74세,여자인구수[명],명,761
독산제1동,75 - 79세,총인구수[명],명,1176
독산제1동,75 - 79세,남자인구수[명],명,507
독산제1동,75 - 79세,여자인구수[명],명,669
독산제1동,80 - 84세,총인구수[명],명,772
독산제1동,80 - 84세,남자인구수[명],명,353
독산제1동,80 - 84세,여자인구수[명],명,419
독산제1동,85 - 89세,총인구수[명],명,325
독산제1동,85 - 89세,남자인구수[명],명,121
독산제1동,85 - 89세,여자인구수[명],명,204
독산제1동,90 - 94세,총인구수[명],명,94
독산제1동,90 - 94세,남자인구수[명],명,25
독산제1동,90 - 94세,여자인구수[명],명,69
독산제1동,95 - 99세,총인구수[명],명,19
독산제1동,95 - 99세,남자인구수[명],명,1
독산제1동,95 - 99세,여자인구수[명],명,18
독산제1동,100+,총인구수[명],명,1
독산제1동,100+,남자인구수[명],명,1
독산제1동,100+,여자인구수[명],명,0
독산제2동,계,총인구수[명],명,18367
독산제2동,계,남자인구수[명],명,9279
독산제2동,계,여자인구수[명],명,9088
독산제2동,0 - 4세,총인구수[명],명,329
독산제2동,0 - 4세,남자인구수[명],명,175
독산제2동,0 - 4세,여자인구수[명],명,154
독산제2동,5 - 9세,총인구수[명],명,436
독산제2동,5 - 9세,남자인구수[명],명,222
독산제2동,5 - 9세,여자인구수[명],명,214
독산제2동,10 - 14세,총인구수[명],명,490
독산제2동,10 - 14세,남자인구수[명],명,266
독산제2동,10 - 14세,여자인구수[명],명,224
독산제2동,15 - 19세,총인구수[명],명,604
독산제2동,15 - 19세,남자인구수[명],명,324
독산제2동,15 - 19세,여자인구수[명],명,280
독산제2동,20 - 24세,총인구수[명],명,949
독산제2동,20 - 24세,남자인구수[명],명,481
독산제2동,20 - 24세,여자인구수[명],명,468
독산제2동,25 - 29세,총인구수[명],명,1703
독산제2동,25 - 29세,남자인구수[명],명,860
독산제2동,25 - 29세,여자인구수[명],명,843
독산제2동,30 - 34세,총인구수[명],명,1406
독산제2동,30 - 34세,남자인구수[명],명,772
독산제2동,30 - 34세,여자인구수[명],명,634
독산제2동,35 - 39세,총인구수[명],명,1116
독산제2동,35 - 39세,남자인구수[명],명,602
독산제2동,35 - 39세,여자인구수[명],명,514
독산제2동,40 - 44세,총인구수[명],명,1145
독산제2동,40 - 44세,남자인구수[명],명,618
독산제2동,40 - 44세,여자인구수[명],명,527
독산제2동,45 - 49세,총인구수[명],명,1203
독산제2동,45 - 49세,남자인구수[명],명,606
독산제2동,45 - 49세,여자인구수[명],명,597
독산제2동,50 - 54세,총인구수[명],명,1726
독산제2동,50 - 54세,남자인구수[명],명,836
독산제2동,50 - 54세,여자인구수[명],명,890
독산제2동,55 - 59세,총인구수[명],명,1847
독산제2동,55 - 59세,남자인구수[명],명,961
독산제2동,55 - 59세,여자인구수[명],명,886
독산제2동,60 - 64세,총인구수[명],명,1848
독산제2동,60 - 64세,남자인구수[명],명,905
독산제2동,60 - 64세,여자인구수[명],명,943
독산제2동,65 - 69세,총인구수[명],명,1324
독산제2동,65 - 69세,남자인구수[명],명,631
독산제2동,65 - 69세,여자인구수[명],명,693
독산제2동,70 - 74세,총인구수[명],명,955
독산제2동,70 - 74세,남자인구수[명],명,470
독산제2동,70 - 74세,여자인구수[명],명,485
독산제2동,75 - 79세,총인구수[명],명,630
독산제2동,75 - 79세,남자인구수[명],명,292
독산제2동,75 - 79세,여자인구수[명],명,338
독산제2동,80 - 84세,총인구수[명],명,399
독산제2동,80 - 84세,남자인구수[명],명,175
독산제2동,80 - 84세,여자인구수[명],명,224
독산제2동,85 - 89세,총인구수[명],명,182
독산제2동,85 - 89세,남자인구수[명],명,56
독산제2동,85 - 89세,여자인구수[명],명,126
독산제2동,90 - 94세,총인구수[명],명,55
독산제2동,90 - 94세,남자인구수[명],명,21
독산제2동,90 - 94세,여자인구수[명],명,34
독산제2동,95 - 99세,총인구수[명],명,16
독산제2동,95 - 99세,남자인구수[명],명,5
독산제2동,95 - 99세,여자인구수[명],명,11
독산제2동,100+,총인구수[명],명,4
독산제2동,100+,남자인구수[명],명,1
독산제2동,100+,여자인구수[명],명,3
독산제3동,계,총인구수[명],명,24188
독산제3동,계,남자인구수[명],명,12115
독산제3동,계,여자인구수[명],명,12073
독산제3동,0 - 4세,총인구수[명],명,391
독산제3동,0 - 4세,남자인구수[명],명,197
독산제3동,0 - 4세,여자인구수[명],명,194
독산제3동,5 - 9세,총인구수[명],명,447
독산제3동,5 - 9세,남자인구수[명],명,247
독산제3동,5 - 9세,여자인구수[명],명,200
독산제3동,10 - 14세,총인구수[명],명,525
독산제3동,10 - 14세,남자인구수[명],명,271
독산제3동,10 - 14세,여자인구수[명],명,254
독산제3동,15 - 19세,총인구수[명],명,699
독산제3동,15 - 19세,남자인구수[명],명,330
독산제3동,15 - 19세,여자인구수[명],명,369
독산제3동,20 - 24세,총인구수[명],명,1340
독산제3동,20 - 24세,남자인구수[명],명,654
독산제3동,20 - 24세,여자인구수[명],명,686
독산제3동,25 - 29세,총인구수[명],명,2602
독산제3동,25 - 29세,남자인구수[명],명,1252
독산제3동,25 - 29세,여자인구수[명],명,1350
독산제3동,30 - 34세,총인구수[명],명,2169
독산제3동,30 - 34세,남자인구수[명],명,1242
독산제3동,30 - 34세,여자인구수[명],명,927
독산제3동,35 - 39세,총인구수[명],명,1549
독산제3동,35 - 39세,남자인구수[명],명,860
독산제3동,35 - 39세,여자인구수[명],명,689
독산제3동,40 - 44세,총인구수[명],명,1462
독산제3동,40 - 44세,남자인구수[명],명,800
독산제3동,40 - 44세,여자인구수[명],명,662
독산제3동,45 - 49세,총인구수[명],명,1518
독산제3동,45 - 49세,남자인구수[명],명,776
독산제3동,45 - 49세,여자인구수[명],명,742
독산제3동,50 - 54세,총인구수[명],명,2176
독산제3동,50 - 54세,남자인구수[명],명,1048
독산제3동,50 - 54세,여자인구수[명],명,1128
독산제3동,55 - 59세,총인구수[명],명,2283
독산제3동,55 - 59세,남자인구수[명],명,1144
독산제3동,55 - 59세,여자인구수[명],명,1139
독산제3동,60 - 64세,총인구수[명],명,2393
독산제3동,60 - 64세,남자인구수[명],명,1170
독산제3동,60 - 64세,여자인구수[명],명,1223
독산제3동,65 - 69세,총인구수[명],명,1729
독산제3동,65 - 69세,남자인구수[명],명,823
독산제3동,65 - 69세,여자인구수[명],명,906
독산제3동,70 - 74세,총인구수[명],명,1171
독산제3동,70 - 74세,남자인구수[명],명,567
독산제3동,70 - 74세,여자인구수[명],명,604
독산제3동,75 - 79세,총인구수[명],명,816
독산제3동,75 - 79세,남자인구수[명],명,378
독산제3동,75 - 79세,여자인구수[명],명,438
독산제3동,80 - 84세,총인구수[명],명,577
독산제3동,80 - 84세,남자인구수[명],명,245
독산제3동,80 - 84세,여자인구수[명],명,332
독산제3동,85 - 89세,총인구수[명],명,227
독산제3동,85 - 89세,남자인구수[명],명,79
독산제3동,85 - 89세,여자인구수[명],명,148
독산제3동,90 - 94세,총인구수[명],명,88
독산제3동,90 - 94세,남자인구수[명],명,28
독산제3동,90 - 94세,여자인구수[명],명,60
독산제3동,95 - 99세,총인구수[명],명,24
독산제3동,95 - 99세,남자인구수[명],명,3
독산제3동,95 - 99세,여자인구수[명],명,21
독산제3동,100+,총인구수[명],명,2
독산제3동,100+,남자인구수[명],명,1
독산제3동,100+,여자인구수[명],명,1
독산제4동,계,총인구수[명],명,14968
독산제4동,계,남자인구수[명],명,7522
독산제4동,계,여자인구수[명],명,7446
독산제4동,0 - 4세,총인구수[명],명,254
독산제4동,0 - 4세,남자인구수[명],명,137
독산제4동,0 - 4세,여자인구수[명],명,117
독산제4동,5 - 9세,총인구수[명],명,307
독산제4동,5 - 9세,남자인구수[명],명,159
독산제4동,5 - 9세,여자인구수[명],명,148
독산제4동,10 - 14세,총인구수[명],명,392
독산제4동,10 - 14세,남자인구수[명],명,194
독산제4동,10 - 14세,여자인구수[명],명,198
독산제4동,15 - 19세,총인구수[명],명,489
독산제4동,15 - 19세,남자인구수[명],명,234
독산제4동,15 - 19세,여자인구수[명],명,255
독산제4동,20 - 24세,총인구수[명],명,759
독산제4동,20 - 24세,남자인구수[명],명,383
독산제4동,20 - 24세,여자인구수[명],명,376
독산제4동,25 - 29세,총인구수[명],명,1347
독산제4동,25 - 29세,남자인구수[명],명,694
독산제4동,25 - 29세,여자인구수[명],명,653
독산제4동,30 - 34세,총인구수[명],명,1166
독산제4동,30 - 34세,남자인구수[명],명,627
독산제4동,30 - 34세,여자인구수[명],명,539
독산제4동,35 - 39세,총인구수[명],명,862
독산제4동,35 - 39세,남자인구수[명],명,466
독산제4동,35 - 39세,여자인구수[명],명,396
독산제4동,40 - 44세,총인구수[명],명,901
독산제4동,40 - 44세,남자인구수[명],명,491
독산제4동,40 - 44세,여자인구수[명],명,410
독산제4동,45 - 49세,총인구수[명],명,961
독산제4동,45 - 49세,남자인구수[명],명,462
독산제4동,45 - 49세,여자인구수[명],명,499
독산제4동,50 - 54세,총인구수[명],명,1422
독산제4동,50 - 54세,남자인구수[명],명,722
독산제4동,50 - 54세,여자인구수[명],명,700
독산제4동,55 - 59세,총인구수[명],명,1572
독산제4동,55 - 59세,남자인구수[명],명,781
독산제4동,55 - 59세,여자인구수[명],명,791
독산제4동,60 - 64세,총인구수[명],명,1543
독산제4동,60 - 64세,남자인구수[명],명,792
독산제4동,60 - 64세,여자인구수[명],명,751
독산제4동,65 - 69세,총인구수[명],명,1083
독산제4동,65 - 69세,남자인구수[명],명,524
독산제4동,65 - 69세,여자인구수[명],명,559
독산제4동,70 - 74세,총인구수[명],명,837
독산제4동,70 - 74세,남자인구수[명],명,395
독산제4동,70 - 74세,여자인구수[명],명,442
독산제4동,75 - 79세,총인구수[명],명,542
독산제4동,75 - 79세,남자인구수[명],명,244
독산제4동,75 - 79세,여자인구수[명],명,298
독산제4동,80 - 84세,총인구수[명],명,361
독산제4동,80 - 84세,남자인구수[명],명,167
독산제4동,80 - 84세,여자인구수[명],명,194
독산제4동,85 - 89세,총인구수[명],명,117
독산제4동,85 - 89세,남자인구수[명],명,35
독산제4동,85 - 89세,여자인구수[명],명,82
독산제4동,90 - 94세,총인구수[명],명,44
